freqs,I,Q
4000000000.0,-0.268184846601751,0.954411756152637
4001000000.0000005,-0.2678774519461429,0.9544965157605392
4002000000.0,-0.2675700283063125,0.954581178117679
4003000000.0,-0.2672625756720265,0.9546657432210167
4003999999.9999995,-0.2669550940324897,0.9547502110675541
4005000000.0,-0.2666475833763298,0.9548345816543387
4006000000.0,-0.2663400436915918,0.9549188549784633
4006999999.9999995,-0.2660324749657245,0.9550030310370659
4008000000.0,-0.2657248771855704,0.9550871098273328
4009000000.0000005,-0.2654172503373559,0.9551710913464956
4010000000.0,-0.2651095944066799,0.9552549755918363
4011000000.0,-0.2648019093785013,0.9553387625606837
4011999999.9999995,-0.2644941952371304,0.9554224522504168
4013000000.0,-0.2641864519662128,0.9555060446584651
4014000000.0,-0.2638786795487214,0.9555895397823083
4014999999.9999995,-0.2635708779669414,0.9556729376194795
4016000000.0,-0.2632630472024589,0.9557562381675622
4017000000.0000005,-0.262955187236148,0.955839441424195
4018000000.0,-0.2626472980481583,0.9559225473870702
4019000000.0,-0.2623393796178984,0.9560055560539339
4019999999.9999995,-0.2620314319240267,0.9560884674225907
4021000000.0,-0.2617234549444331,0.9561712814908991
4022000000.0000005,-0.2614154486562271,0.9562539982567784
4022999999.9999995,-0.2611074130357239,0.9563366177182027
4024000000.0,-0.2607993480584257,0.9564191398732093
4025000000.0000005,-0.2604912536990101,0.9565015647198936
4026000000.0,-0.2601831299313123,0.9565838922564142
4027000000.0,-0.2598749767283098,0.9566661224809914
4027999999.9999995,-0.2595667940621057,0.9567482553919088
4029000000.0,-0.2592585819039116,0.9568302909875145
4030000000.0000005,-0.2589503402240304,0.9569122292662227
4030999999.9999995,-0.2586420689918405,0.9569940702265162
4032000000.0,-0.2583337681757732,0.9570758138669426
4033000000.0000005,-0.2580254377432999,0.9571574601861198
4034000000.0,-0.2577170776609096,0.9572390091827367
4035000000.0,-0.2574086878940895,0.9573204608555538
4035999999.9999995,-0.2571002684073073,0.9574018152034036
4037000000.0,-0.2567918191639885,0.957483072225192
4038000000.0000005,-0.2564833401264977,0.9575642319199024
4038999999.9999995,-0.2561748312561169,0.9576452942865925
4040000000.0,-0.2558662925130213,0.9577262593243997
4041000000.0000005,-0.2555577238562602,0.9578071270325412
4042000000.0,-0.2552491252437336,0.9578878974103131
4043000000.0,-0.2549404966321659,0.9579685704570952
