,S11,S21,S31,20_log_of_mag_S11,20_log_of_mag_S21,20_log_of_mag_S31,degrees_S11,degrees_S21,degrees_S31,Real(S21),Imag(S21)
6.883,(-0.08891478849616673+0.0653189114912327j),(0.6034877621382606+0.7897025881867172j),(0.0001115822172832842-1.799307419860916e-05j),-19.14623791347464,-0.05318818785308974,-78.93661463188612,143.6981140622878,52.61307283271653,-9.160316334777104,0.6034877621382606,0.7897025881867172
6.884,(-0.08886077385333892+0.06532350614513258j),(0.6037466969089693+0.7895103452279124j),(0.0001116879281180412-1.80384006381586e-05j),-19.149450972445422,-0.053148609293470206,-78.92804376391574,143.67957701547311,52.594483472634685,-9.174455775691387,0.6037466969089693,0.7895103452279124
6.885,(-0.08880675339018299+0.06532806462100768j),(0.6040055731440834+0.7893180152227947j),(0.0001117938575458856-1.808381861092756e-05j),-19.152666368596304,-0.05310903160876541,-78.91946314584189,143.6610396016156,52.575893914265166,-9.188595408177035,0.6040055731440834,0.7893180152227947
6.886,(-0.0887527271304639+0.06533258691415984j),(0.6042643908127121+0.7891255981861262j),(0.00011190000617869-1.812932839328875e-05j),-19.15588410375008,-0.053069454818762886,-78.91087276363051,143.6425018203004,52.55730415758075,-9.202735232163686,0.6042643908127121,0.7891255981861262
6.887,(-0.08869869509795095+0.0653370730199073j),(0.6045231498839665+0.7889330941326808j),(0.0001120063746306655-1.817493026266047e-05j),-19.159104179732132,-0.053029878943246886,-78.90227260320499,143.62396367111162,52.538714202554196,-9.21687524758093,0.6045231498839665,0.7889330941326808
6.888,(-0.08864465731641656+0.06534152293358567j),(0.6047818503269594+0.7887405030772441j),(0.0001121129635183728-1.822062449751161e-05j),-19.16232659837049,-0.052990304001999375,-78.893662650446,143.60542515363173,52.52012404915825,-9.2310154543583,0.6047818503269594,0.7887405030772441
6.889,(-0.0885906138096378+0.06534593665054736j),(0.6050404921108048+0.7885478250346128j),(0.0001122197734607333-1.826641137736672e-05j),-19.16555136149576,-0.05295073001481357,-78.88504289119139,143.5868862674422,52.50153369736567,-9.24515585242531,0.6050404921108048,0.7885478250346128
6.89,(-0.08853656460139427+0.06535031416616165j),(0.6052990752046188+0.7883550600195957j),(0.0001123268050790403-1.831229118281102e-05j),-19.168778470941238,-0.05291115700147654,-78.87641331123595,143.56834701212264,52.48294314714923,-9.25929644171144,0.6052990752046188,0.7883550600195957
6.891,(-0.0884825097154709+0.0653546554758147j),(0.6055575995775182+0.7881622080470132j),(0.0001124340589969702-1.835826419549542e-05j),-19.172007928542776,-0.05287158498177692,-78.8677738963313,143.5498073872521,52.46435239848171,-9.273437222146109,0.6055575995775182,0.7881622080470132
6.892,(-0.0884284491756555+0.06535896057490982j),(0.605816065198622+0.7879692691316965j),(0.0001125415358405939-1.840433069814168e-05j),-19.1752397361389,-0.052832013975512675,-78.85912463218574,143.5312673924077,52.44576145133589,-9.287578193658709,0.605816065198622,0.7879692691316965
6.893,(-0.08837438300573922+0.06536322945886706j),(0.6060744720370511+0.7877762432884896j),(0.0001126492362383879-1.845049097454755e-05j),-19.17847389557081,-0.05279244400247077,-78.85046550446405,143.51272702716525,52.42717030568453,-9.301719356178616,0.6060744720370511,0.7877762432884896
6.894,(-0.08832031122951803+0.06536746212312357j),(0.6063328200619267+0.7875831305322477j),(0.0001127571608212459-1.84967453095918e-05j),-19.181710408682278,-0.0527528750824494,-78.84179649878737,143.4941862910995,52.40857896150048,-9.315860709635137,0.6063328200619267,0.7875831305322477
6.895,(-0.08826623387079088+0.06537165856313365j),(0.6065911092423736+0.7873899308778365j),(0.0001128653102224907-1.854309398923973e-05j),-19.184949277319767,-0.052713307235243555,-78.83311760073303,143.47564518378357,52.38998741875645,-9.330002253957613,0.6065911092423736,0.7873899308778365
6.896,(-0.08821215095336031+0.06537581877436816j),(0.6068493395475164+0.7871966443401344j),(0.0001129736850778849-1.85895373005479e-05j),-19.188190503332414,-0.05267374048065556,-78.82442879583435,143.4571037047893,52.37139567742525,-9.344143989075274,0.6068493395475164,0.7871966443401344
6.897,(-0.08815806250103354+0.06537994275231532j),(0.6071075109464824+0.787003270934031j),(0.0001130822860256432-1.863607553166975e-05j),-19.191434088571945,-0.05263417483848258,-78.81573006958054,143.43856185368725,52.35280373747968,-9.358285914917351,0.6071075109464824,0.787003270934031
6.898,(-0.08810396853762022+0.06538403049248036j),(0.6073656234084002+0.7868098106744282j),(0.0001131911137064438-1.868270897186077e-05j),-19.194680034892826,-0.05259461032852041,-78.80702140741649,143.4200196300464,52.33421159889256,-9.372428031413062,0.6073656234084002,0.7868098106744282
6.899,(-0.08804986908693424+0.0653880819903853j),(0.6076236769023997+0.7866162635762384j),(0.0001133001687634402-1.872943791148375e-05j),-19.197928344152164,-0.052555046970579083,-78.79830279474261,143.4014770334344,52.31561926163666,-9.386570338491575,0.6076236769023997,0.7866162635762384
6.9,(-0.08799576417279362+0.06539209724156937j),(0.6078816713976135+0.7864226296543859j),(0.0001134094518422732-1.877626264201422e-05j),-19.2011790182097,-0.052515484784456584,-78.78957421691472,143.38293406341774,52.29702672568477,-9.400712836082043,0.6078816713976135,0.7864226296543859
6.901,(-0.08794165381901925+0.06539607624158889j),(0.6081396068631743+0.7862289089238069j),(0.0001135189635910825-1.882318345604571e-05j),-19.204432058927903,-0.05247592378996413,-78.78083565924378,143.36439071956116,52.27843399100973,-9.414855524113587,0.6081396068631743,0.7862289089238069
6.902,(-0.08788753804943593+0.06540001898601713j),(0.6083974832682183+0.7860351013994492j),(0.0001136287046605191-1.887020064729525e-05j),-19.20768746817191,-0.052436364006899015,-78.7720871069958,143.34584700142818,52.25984105758429,-9.428998402515306,0.6083974832682183,0.7860351013994492
6.903,(-0.08783341688787205+0.06540392547044455j),(0.6086553005818818+0.7858412070962716j),(0.0001137386757037566-1.891731451060869e-05j),-19.21094524780954,-0.05239680545507757,-78.7633285453917,143.3273029085808,52.24124792538128,-9.443141471216274,0.6086553005818818,0.7858412070962716
6.904,(-0.08777929035816019+0.06540779569047839j),(0.6089130587733039+0.7856472260292445j),(0.0001138488773765042-1.896452534196625e-05j),-19.214205399711282,-0.052357248154306056,-78.75455995960704,143.30875844057994,52.22265459437347,-9.457284730145533,0.6089130587733039,0.7856472260292445
6.905,(-0.08772515848413523+0.06541162964174349j),(0.609170757811625+0.7854531582133507j),(0.0001139593103370182-1.901183343848804e-05j),-19.217467925750384,-0.052317692124394244,-78.74578133477193,143.29021359698447,52.20406106453368,-9.471428179232143,0.609170757811625,0.7854531582133507
6.906,(-0.08767102128963712+0.06541542731988145j),(0.609428397665987+0.7852590036635836j),(0.0001140699752461144-1.905923909843937e-05j),-19.220732827802706,-0.052278137385158366,-78.73699265597087,143.27166837735234,52.1854673358347,-9.485571818405079,0.609428397665987,0.7852590036635836
6.907,(-0.08761687879850825+0.06541918872055091j),(0.6096859783055337+0.7850647623949492j),(0.0001141808727671808-1.910674262123657e-05j),-19.224000107746896,-0.052238583956406494,-78.72819390824249,143.25312278123997,52.166873408249344,-9.49971564759332,0.6096859783055337,0.7850647623949492
6.908,(-0.08756273103459503+0.06542291383942792j),(0.6099434996994115+0.7848704344224637j),(0.0001142920035661894-1.915434430745258e-05j),-19.22726976746427,-0.05219903185795413,-78.71938507657946,143.2345768082021,52.148279281750355,-9.513859666725905,0.6099434996994115,0.7848704344224637
6.909,(-0.08750857802174752+0.06542660267220551j),(0.6102009618167672+0.7846760197611556j),(0.0001144033683117092-1.920204445882223e-05j),-19.23054180883886,-0.05215948110962127,-78.71056614592828,143.21603045779224,52.12968495631054,-9.528003875731718,0.6102009618167672,0.7846760197611556
6.91,(-0.08745441978381865+0.06543025521459388j),(0.6104583646267501+0.7844815184260653j),(0.000114514967674918-1.924984337824824e-05j),-19.23381623375746,-0.0521199317312217,-78.70173710118921,143.19748372956226,52.111090431902696,-9.542148274539729,0.6104583646267501,0.7844815184260653
6.911,(-0.08740025634466579+0.0654338714623205j),(0.6107157080985115+0.7842869304322441j),(0.0001146268023296159-1.929774136980685e-05j),-19.23709304410951,-0.05208038374257469,-78.69289792721585,143.1789366230627,52.09249570849958,-9.556292863078882,0.6107157080985115,0.7842869304322441
6.912,(-0.08734608772814907+0.0654374514111297j),(0.6109729922012036+0.7840922557947549j),(0.0001147388729522374-1.934573873875334e-05j),-19.240372241787266,-0.05204083716350301,-78.68404860881526,143.16038913784257,52.073900786073985,-9.570437641278051,0.6109729922012036,0.7840922557947549
6.913,(-0.08729191395813274+0.06544099505678337j),(0.6112302169039814+0.7838974945286727j),(0.0001148511802218643-1.939383579152802e-05j),-19.243653828685645,-0.05200129201382618,-78.67518913074758,143.1418412734495,52.055305664598684,-9.58458260906615,0.6112302169039814,0.7838974945286727
6.914,(-0.0872377350584836+0.06544450239506033j),(0.6114873821760013+0.7837026466490836j),(0.0001149637248202383-1.944203283576186e-05j),-19.246937806702377,-0.05196174831336432,-78.66631947772592,143.12329302942933,52.03671034404644,-9.598727766372066,0.6114873821760013,0.7837026466490836
6.915,(-0.08718355105307293+0.06544797342175683j),(0.611744487986421+0.7835077121710851j),(0.0001150765074317745-1.949033018028245e-05j),-19.250224177737863,-0.051922206081946906,-78.65743963441619,143.1047444053267,52.018114824390025,-9.612873113124687,0.611744487986421,0.7835077121710851
6.916,(-0.0871293619657748+0.06545140813268606j),(0.6120015343044013+0.7833126911097863j),(0.0001151895287435738-1.953872813511969e-05j),-19.25351294369531,-0.051882665339395256,-78.64854958543692,143.08619540068466,51.99951910560216,-9.627018649252875,0.6120015343044013,0.7833126911097863
6.917,(-0.08707516782046684+0.06545480652367877j),(0.6122585210991035+0.7831175834803082j),(0.0001153027894454358-1.958722701151174e-05j),-19.25680410648065,-0.051843126105540066,-78.6396493153591,143.06764601504463,51.980923187655634,-9.641164374685493,0.6122585210991035,0.7831175834803082
6.918,(-0.08702096864103036+0.06545816859058276j),(0.6125154483396918+0.782922389297783j),(0.0001154162902298729-1.963582712191101e-05j),-19.260097668002565,-0.05180358840020486,-78.63073880870591,143.04909624794664,51.96232707052316,-9.655310289351377,0.6125154483396918,0.782922389297783
6.919,(-0.08696676445134971+0.06546149432926304j),(0.6127723159953316+0.7827271085773545j),(0.0001155300317921223-1.968452877999006e-05j),-19.26339363017254,-0.05176405224322154,-78.62181804995265,143.03054609892914,51.9437307541775,-9.669456393179402,0.6127723159953316,0.7827271085773545
6.92,(-0.0869125552753125+0.06546478373560195j),(0.6130291240351906+0.7825317413341785j),(0.0001156440148301601-1.973333230064755e-05j),-19.266691994904818,-0.05172451765441581,-78.61288702352653,143.01199556752903,51.925134238591376,-9.683602686098393,0.6130291240351906,0.7825317413341785
6.921,(-0.0868583411368103+0.06546803680549913j),(0.6132858724284381+0.7823362875834203j),(0.0001157582400447148-1.97822380000145e-05j),-19.26999276411638,-0.05168498465363053,-78.60394571380635,142.99344465328167,51.90653752373746,-9.697749168037229,0.6132858724284381,0.7823362875834203
6.922,(-0.08680412205973759+0.0654712535348715j),(0.6135425611442458+0.7821407473402598j),(0.0001158727081392796-1.983124619545992e-05j),-19.273295939727028,-0.05164545326068678,-78.5949941051226,142.97489335572092,51.88794060958851,-9.711895838924733,0.6135425611442458,0.7821407473402598
6.923,(-0.08674989806799228+0.06547443391965342j),(0.6137991901517864+0.7819451206198861j),(0.000115987419820127-1.988035720559727e-05j),-19.27660152365932,-0.0516059234954257,-78.586032181757,142.95634167437893,51.869343496117224,-9.726042698689747,0.6137991901517864,0.7819451206198861
6.924,(-0.08669566918547582+0.0654775779557962j),(0.6140557594202354+0.7817494074375004j),(0.0001161023757963221-1.992957135029047e-05j),-19.279909517838615,-0.05156639537768224,-78.57705992794247,142.93778960878652,51.85074618329627,-9.740189747261121,0.6140557594202354,0.7817494074375004
6.925,(-0.08664143543609236+0.0654806856392688j),(0.61431226891877+0.7815536078083161j),(0.0001162175767797362-1.997888895066006e-05j),-19.283219924193087,-0.05152686892729004,-78.56807732786288,142.91923715847264,51.832148671098345,-9.75433698456769,0.61431226891877,0.7815536078083161
6.926,(-0.08658719684375038+0.06548375696605739j),(0.614568718616569+0.7813577217475571j),(0.0001163330234850606-2.002831032908949e-05j),-19.28653274465365,-0.05148734416408911,-78.55908436565288,142.900684322965,51.813550959496126,-9.768484410538326,0.614568718616569,0.7813577217475571
6.927,(-0.08653295343236078+0.06548679193216561j),(0.6148251084828138+0.7811617492704593j),(0.0001164487166298204-2.007783580923118e-05j),-19.28984798115407,-0.051447821107919164,-78.5500810253977,142.8821311017894,51.79495304846224,-9.782632025101854,0.6148251084828138,0.7811617492704593
6.928,(-0.08647870522583774+0.06548979053361416j),(0.6150814384866872+0.7809656903922702j),(0.0001165646569343883-2.0127465716013e-05j),-19.293165635630942,-0.05140829977861952,-78.54106729113303,142.8635774944702,51.776354937969366,-9.796779828187155,0.6150814384866872,0.7809656903922702
6.929,(-0.08642445224809946+0.0654927527664414j),(0.6153377085973742+0.780769545128248j),(0.0001166808451219991-2.017720037564452e-05j),-19.296485710023607,-0.051368780196034004,-78.5320431468447,142.84502350053026,51.75775662799011,-9.8109278197231,0.6153377085973742,0.780769545128248
6.93,(-0.08637019452306637+0.0654956786267031j),(0.6155939187840617+0.7805733134936637j),(0.000116797281918763-2.022704011562327e-05j),-19.29980820627428,-0.05132926238000413,-78.52300857646864,142.82646911949047,51.739158118497144,-9.825075999638562,0.6155939187840617,0.7805733134936637
6.931,(-0.08631593207466318+0.0654985681104723j),(0.6158500690159388+0.7803769955037988j),(0.0001169139680536806-2.02769852647413e-05j),-19.303133126327957,-0.051289746350373956,-78.5139635638905,142.80791435087045,51.72055940946304,-9.839224367862442,0.6158500690159388,0.7803769955037988
6.932,(-0.08626166492681675+0.06550142121383938j),(0.6161061592621967+0.7801805911739463j),(0.0001170309042586565-2.032703615309142e-05j),-19.306460472132525,-0.05125023212698818,-78.50490809294568,142.78935919418797,51.70196050086039,-9.853372924323619,0.6161061592621967,0.7801805911739463
6.933,(-0.08620739310345812+0.06550423793291221j),(0.6163621894920278+0.7799841005194114j),(0.000117148091268514-2.037719311207382e-05j),-19.309790245638638,-0.05121071972969498,-78.49584214741898,142.7708036489594,51.68336139266181,-9.867521668951007,0.6163621894920278,0.7799841005194114
6.934,(-0.08615311662852074+0.06550701826381619j),(0.6166181596746282+0.7797875235555097j),(0.0001172655298210094-2.042745647440259e-05j),-19.313122448799827,-0.05117120917833929,-78.48676571104441,142.75224771469914,51.66476208483982,-9.881670601673564,0.6166181596746282,0.7797875235555097
6.935,(-0.08609883552594153+0.06550976220269408j),(0.6168740697791946+0.7795908602975691j),(0.0001173832206568466-2.04778265741121e-05j),-19.316457083572477,-0.0511317004927744,-78.47767876750508,142.73369139092014,51.64616257736699,-9.895819722420212,0.6168740697791946,0.7795908602975691
6.936,(-0.08604454981966092+0.06551246974570614j),(0.6171299197749263+0.7793941107609288j),(0.0001175011645196914-2.05283037465637e-05j),-19.31979415191577,-0.05109219369284357,-78.46858130043294,142.71513467713373,51.62756287021587,-9.909969031119914,0.6171299197749263,0.7793941107609288
6.937,(-0.08599025953362194+0.06551514088903007j),(0.6173857096310243+0.7791972749609392j),(0.0001176193621561866-2.057888832845234e-05j),-19.323133655791793,-0.05105268879840322,-78.4594732934086,142.6965775728494,51.60896296335896,-9.924118527701648,0.6173857096310243,0.7791972749609392
